Date,Open,High,Low,Close,Volume,Market_Cap
Jul 09  2019,0.013957,0.013957,0.013957,0.013957,-,6 203 258
Jul 08  2019,0.013957,0.013957,0.013957,0.013957,-,6 203 258
Jul 07  2019,0.013957,0.013957,0.013957,0.013957,-,6 203 258
Jul 06  2019,0.013485,0.014189,0.013484,0.013957,-,6 203 258
Jul 05  2019,0.011352,0.014005,0.009976,0.013488,87,5 994 529
Jul 04  2019,0.011597,0.011658,0.011305,0.011352,-,5 045 480
Jul 03  2019,0.011403,0.011609,0.010671,0.011597,14,5 154 397
Jul 02  2019,0.011403,0.011403,0.011403,0.011403,-,5 068 197
Jul 01  2019,0.011403,0.011403,0.011403,0.011403,-,5 068 197
Jun 30  2019,0.011403,0.011403,0.011403,0.011403,-,5 068 197
Jun 29  2019,0.011776,0.011778,0.010890,0.011403,-,5 068 197
Jun 28  2019,0.014172,0.015713,0.011663,0.011767,36,5 229 592
Jun 27  2019,0.016502,0.016890,0.012648,0.014172,23,6 298 743
Jun 26  2019,0.014973,0.017475,0.014915,0.016495,0,7 331 109
Jun 25  2019,0.016902,0.018354,0.014550,0.014973,67,6 654 682
Jun 24  2019,0.016902,0.016902,0.016902,0.016902,-,7 512 143
Jun 23  2019,0.016902,0.016902,0.016902,0.016902,-,7 512 143
Jun 22  2019,0.016054,0.017652,0.015952,0.016902,-,7 512 143
Jun 21  2019,0.018249,0.020588,0.015684,0.016054,1 246,7 135 058
Jun 20  2019,0.018249,0.018249,0.018249,0.018249,-,8 110 847
Jun 19  2019,0.018249,0.018249,0.018249,0.018249,-,8 110 847
Jun 18  2019,0.018655,0.018712,0.017971,0.018249,-,8 110 847
Jun 17  2019,0.017913,0.019412,0.017913,0.018663,1 139,8 294 617
Jun 16  2019,0.017913,0.017913,0.017913,0.017913,-,7 961 252
Jun 15  2019,0.017913,0.017913,0.017913,0.017913,-,7 961 252
Jun 14  2019,0.017027,0.017926,0.016909,0.017913,-,7 961 252
Jun 13  2019,0.023413,0.023505,0.016975,0.017015,27,7 562 179
Jun 12  2019,0.022794,0.023607,0.022564,0.023397,6,10 398 532
Jun 11  2019,0.019759,0.022849,0.019168,0.022794,137,10 130 484
Jun 10  2019,0.018883,0.019842,0.018653,0.019739,14,8 772 946
Jun 09  2019,0.018465,0.019183,0.017107,0.018931,227,8 413 736
Jun 08  2019,0.018665,0.018790,0.018423,0.018465,-,8 206 514
Jun 07  2019,0.018961,0.019456,0.017558,0.018669,260,8 297 114
Jun 06  2019,0.020890,0.020890,0.018380,0.018960,1,8 426 595
Jun 05  2019,0.020890,0.020890,0.020890,0.020890,-,9 284 536
Jun 04  2019,0.020890,0.020890,0.020890,0.020890,-,9 284 536
Jun 03  2019,0.021562,0.021562,0.020648,0.020890,-,9 284 536
Jun 02  2019,0.017991,0.021579,0.017991,0.021557,120,9 580 998
Jun 01  2019,0.017991,0.017991,0.017991,0.017991,-,7 995 873
May 31  2019,0.017644,0.018035,0.017337,0.017991,-,7 995 873
