Date,Open,High,Low,Close,Volume,Market_Cap
Oct 02  2018,0.060335,0.061686,0.055631,0.057704,87 958,2 420 737
Oct 01  2018,0.057202,0.061169,0.055919,0.060506,88 164,2 538 280
Sep 30  2018,0.056869,0.058868,0.054656,0.057369,19 540,2 406 675
Sep 29  2018,0.056687,0.056861,0.054499,0.056861,8 632,2 385 377
Sep 28  2018,0.057201,0.058132,0.055555,0.056724,5 047,2 379 642
Sep 27  2018,0.055053,0.057287,0.054203,0.057189,15 071,2 399 162
Sep 26  2018,0.056000,0.057080,0.054735,0.055005,5 357,2 307 524
Sep 25  2018,0.058324,0.058324,0.053882,0.056088,18 711,2 352 944
Sep 24  2018,0.058258,0.059619,0.056087,0.058535,12 698,2 455 590
Sep 23  2018,0.056800,0.060427,0.055667,0.058249,27 281,2 443 613
Sep 22  2018,0.056762,0.057144,0.054813,0.056804,16 124,2 382 985
Sep 21  2018,0.057036,0.057446,0.053933,0.056720,29 985,2 379 482
Sep 20  2018,0.053978,0.058971,0.052844,0.057021,22 793,2 392 084
Sep 19  2018,0.054708,0.057490,0.052055,0.053955,33 912,2 263 458
Sep 18  2018,0.050586,0.056134,0.050422,0.054676,27 588,2 293 734
Sep 17  2018,0.054734,0.057522,0.051732,0.051732,54 866,2 170 222
Sep 16  2018,0.055228,0.057751,0.051684,0.054611,37 778,2 290 995
Sep 15  2018,0.055258,0.056345,0.053886,0.055083,14 230,2 310 775
Sep 14  2018,0.057180,0.058746,0.053438,0.055330,32 667,2 321 170
Sep 13  2018,0.056239,0.057373,0.054092,0.057220,18 729,2 400 424
Sep 12  2018,0.055410,0.057249,0.052327,0.056192,31 203,2 352 816
Sep 11  2018,0.054968,0.058846,0.053667,0.055404,39 234,2 319 813
Sep 10  2018,0.053597,0.058069,0.052419,0.054876,27 218,2 297 705
Sep 09  2018,0.056463,0.058605,0.053038,0.054344,6 579,2 275 442
Sep 08  2018,0.058751,0.059216,0.053864,0.056513,20 341,2 366 248
Sep 07  2018,0.061120,0.061858,0.057895,0.058681,24 124,2 457 050
Sep 06  2018,0.061981,0.063558,0.051260,0.061174,140 961,2 561 439
Sep 05  2018,0.075437,0.075649,0.062046,0.062046,129 073,2 597 946
Sep 04  2018,0.074102,0.075500,0.071934,0.075378,80 309,3 156 163
Sep 03  2018,0.073658,0.082825,0.070069,0.074102,212 226,3 102 744
Sep 02  2018,0.075657,0.079222,0.072413,0.073283,61 999,3 068 439
Sep 01  2018,0.076731,0.078767,0.074042,0.075500,192 749,3 161 271
Aug 31  2018,0.075574,0.081577,0.071439,0.075853,169 405,3 176 064
Aug 30  2018,0.071958,0.089031,0.071138,0.075377,742 766,3 156 113
Aug 29  2018,0.071876,0.075302,0.069952,0.071208,45 069,2 981 565
Aug 28  2018,0.071100,0.074776,0.067115,0.071829,76 011,3 007 550
Aug 27  2018,0.073691,0.074396,0.068257,0.071222,121 939,2 982 130
Aug 26  2018,0.078822,0.079952,0.072080,0.073709,158 328,3 086 297
Aug 25  2018,0.077855,0.082805,0.073309,0.078010,117 404,3 266 376
Aug 24  2018,0.076542,0.086764,0.074927,0.077994,321 148,3 265 698
Aug 23  2018,0.066389,0.094143,0.062612,0.076247,696 961,3 192 541
Aug 22  2018,0.062030,0.115779,0.061085,0.067490,1 251 560,2 825 896
Aug 21  2018,0.060735,0.064611,0.060671,0.062020,78 282,2 596 836
Aug 20  2018,0.062577,0.080647,0.060868,0.060952,235 222,2 552 118
Aug 19  2018,0.060652,0.062883,0.059245,0.062672,19 067,2 611 352
Aug 18  2018,0.065367,0.067473,0.060607,0.060636,13 033,2 526 523
Aug 17  2018,0.054559,0.068632,0.054032,0.064427,191 654,2 684 453
Aug 16  2018,0.056551,0.058761,0.053108,0.054520,29 860,2 271 693
Aug 15  2018,0.054751,0.061929,0.053328,0.056607,33 748,2 358 639
Aug 14  2018,0.057440,0.062804,0.049394,0.055359,67 929,2 306 626
Aug 13  2018,0.062118,0.064220,0.055267,0.057544,29 128,2 397 660
Aug 12  2018,0.067028,0.067569,0.057593,0.061985,70 815,2 582 706
Aug 11  2018,0.078012,0.079084,0.065236,0.067233,32 055,2 801 370
Aug 10  2018,0.081663,0.084336,0.071749,0.078428,22 638,3 267 838
Aug 09  2018,0.083540,0.084618,0.078724,0.081746,18 632,3 406 089
Aug 08  2018,0.094239,0.094239,0.081298,0.083361,45 084,3 473 377
Aug 07  2018,0.097179,0.099521,0.088841,0.090653,71 191,3 777 224
Aug 06  2018,0.098759,0.101195,0.096143,0.097213,23 952,4 050 575
Aug 05  2018,0.100328,0.101148,0.097247,0.098644,10 059,4 110 204
Aug 04  2018,0.106349,0.107216,0.095002,0.100292,43 229,4 178 850
Aug 03  2018,0.108393,0.112327,0.104066,0.106220,49 902,4 425 851
Aug 02  2018,0.117107,0.121042,0.108268,0.108959,73 782,4 539 977
Aug 01  2018,0.120178,0.124845,0.110243,0.117035,136 076,4 876 478
Jul 31  2018,0.120837,0.131114,0.116534,0.120076,178 692,5 003 187
Jul 30  2018,0.119727,0.126144,0.116258,0.120629,587 593,5 026 229
Jul 29  2018,0.118227,0.125199,0.112494,0.120041,423 698,5 001 729
Jul 28  2018,0.114473,0.125097,0.112894,0.118235,287 701,4 926 478
Jul 27  2018,0.115547,0.122557,0.109957,0.114410,410 556,4 767 103
Jul 26  2018,0.117350,0.136985,0.114123,0.116611,1 038 070,4 858 811
Jul 25  2018,0.127741,0.128014,0.111452,0.116309,605 332,4 846 228
Jul 24  2018,0.112688,0.157512,0.111638,0.129627,1 660 610,5 401 147
Jul 23  2018,0.116250,0.118538,0.112096,0.113000,356 357,4 708 352
Jul 22  2018,0.117366,0.129279,0.110559,0.116564,405 322,4 856 853
Jul 21  2018,0.121644,0.125208,0.110775,0.116268,415 614,4 844 520
Jul 20  2018,0.130107,0.130646,0.118694,0.122913,464 975,5 121 396
Jul 19  2018,0.116667,0.132939,0.112813,0.130472,559 659,5 436 355
Jul 18  2018,0.121770,0.126543,0.113332,0.117368,620 325,4 890 353
Jul 17  2018,0.107374,0.121021,0.107107,0.120996,471 552,5 041 520
Jul 16  2018,0.106743,0.110642,0.104371,0.109586,372 767,4 566 102
Jul 15  2018,0.104745,0.108196,0.104450,0.107175,315 395,4 275 220
Jul 14  2018,0.105300,0.107722,0.103404,0.105131,281 798,4 193 674
Jul 13  2018,0.105353,0.107971,0.104437,0.106498,565 285,4 248 203
Jul 12  2018,0.103462,0.107676,0.101064,0.105843,1 035 330,4 222 075
Jul 11  2018,0.106511,0.107228,0.101181,0.103718,594 360,4 136 013
Jul 10  2018,0.108513,0.113622,0.106173,0.106466,296 239,4 245 596
Jul 09  2018,0.108136,0.109949,0.107312,0.108311,301 072,4 319 170
Jul 08  2018,0.113071,0.116832,0.107849,0.108010,316 965,4 307 167
Jul 07  2018,0.110112,0.113895,0.104847,0.113008,327 737,4 506 474
Jul 06  2018,0.106643,0.117123,0.105007,0.109888,517 630,4 382 057
Jul 05  2018,0.103044,0.113964,0.102945,0.105514,407 761,4 207 633
Jul 04  2018,0.106412,0.107555,0.101113,0.102992,201 372,4 107 062
Jul 03  2018,0.103452,0.110256,0.103174,0.106286,273 523,4 238 418
Jul 02  2018,0.106275,0.108830,0.099198,0.104647,264 281,4 173 059
Jul 01  2018,0.104293,0.108305,0.100802,0.105644,160 279,4 212 817
Jun 30  2018,0.099279,0.103948,0.097173,0.102356,234 885,4 081 700
Jun 29  2018,0.099178,0.100476,0.096881,0.099364,349 762,3 962 386
Jun 28  2018,0.100533,0.102272,0.096966,0.098638,295 668,3 933 447
Jun 27  2018,0.098246,0.102571,0.092676,0.099606,719 279,4 025 030
Jun 26  2018,0.102065,0.102065,0.093517,0.096110,377 337,3 883 743
Jun 25  2018,0.106240,0.110354,0.097651,0.102002,825 000,4 121 848
Jun 24  2018,0.120192,0.120192,0.092355,0.105944,1 418 250,4 281 142
Jun 23  2018,0.107449,0.146782,0.107449,0.124528,3 437 130,5 032 111
Jun 22  2018,0.111730,0.113334,0.091598,0.094070,381 411,3 801 303
Jun 21  2018,0.115933,0.118297,0.111598,0.112984,294 120,4 565 624
Jun 20  2018,0.114085,0.119414,0.113005,0.115478,677 708,4 657 167
Jun 19  2018,0.116413,0.116858,0.111668,0.114530,814 210,4 618 935
Jun 18  2018,0.112722,0.116431,0.106028,0.116431,587 682,4 695 601
Jun 17  2018,0.117624,0.117793,0.110331,0.112764,420 406,4 547 713
Jun 16  2018,0.114044,0.117744,0.110423,0.116862,520 578,4 712 983
Jun 15  2018,0.115734,0.116302,0.107209,0.114060,1 022 290,4 599 980
Jun 14  2018,0.111176,0.118303,0.107309,0.116205,67 873,4 686 487
Jun 13  2018,0.109849,0.112612,0.101944,0.111208,122 994,4 484 961
Jun 12  2018,0.119482,0.119482,0.105681,0.109568,51 034,4 418 820
Jun 11  2018,0.117309,0.121488,0.115449,0.119519,70 389,4 820 139
Jun 10  2018,0.140164,0.143569,0.114316,0.116890,110 482,4 968 173
Jun 09  2018,0.149318,0.151486,0.141574,0.141574,22 323,6 017 317
Jun 08  2018,0.152570,0.154734,0.144365,0.149364,55 233,6 348 415
Jun 07  2018,0.155870,0.157411,0.149348,0.152453,90 303,6 479 706
Jun 06  2018,0.162900,0.166297,0.148982,0.155747,121 417,6 619 711
Jun 05  2018,0.166756,0.166756,0.151361,0.162925,256 107,6 924 798
Jun 04  2018,0.177421,0.178387,0.163484,0.165534,101 733,7 035 688
Jun 03  2018,0.175174,0.178875,0.173625,0.177454,189 430,6 651 586
Jun 02  2018,0.171181,0.186132,0.170690,0.175107,368 873,6 563 612
Jun 01  2018,0.176211,0.178999,0.163528,0.171258,195 618,6 419 338
May 31  2018,0.171798,0.175919,0.164609,0.175919,291 553,6 594 049
May 30  2018,0.169213,0.180521,0.159911,0.171832,659 870,6 440 854
May 29  2018,0.166591,0.176178,0.158226,0.169102,425 726,6 338 524
May 28  2018,0.199103,0.199103,0.163380,0.166329,927 756,6 234 583
May 27  2018,0.184538,0.211828,0.180717,0.196774,2 641 890,7 375 766
May 26  2018,0.172525,0.226061,0.171640,0.186940,4 997 230,7 007 154
May 25  2018,0.182934,0.202911,0.168234,0.173116,1 282 260,6 488 983
May 24  2018,0.159389,0.204301,0.148344,0.180067,3 355 630,6 749 530
May 23  2018,0.188948,0.189306,0.153032,0.162278,1 154 000,6 082 737
May 22  2018,0.226386,0.226386,0.186460,0.189993,1 146 110,7 121 591
May 21  2018,0.233594,0.253049,0.208521,0.225410,3 076 040,8 449 141
May 20  2018,0.242505,0.251587,0.217767,0.233256,1 802 710,8 743 237
May 19  2018,0.269605,0.290892,0.239742,0.242822,2 971 890,9 101 803
May 18  2018,0.296140,0.317026,0.246196,0.269928,6 585 290,10 117 829
May 17  2018,0.113983,0.296291,0.113628,0.291944,10 815 900,10 943 064
May 16  2018,0.119922,0.121233,0.105390,0.113948,82 472,4 272 302
May 15  2018,0.131273,0.135156,0.119130,0.119937,84 086,4 428 414
May 14  2018,0.136266,0.141494,0.128257,0.131381,50 697,4 850 959
May 13  2018,0.128744,0.136618,0.127523,0.136276,7 035,5 031 697
May 12  2018,0.131599,0.141301,0.123817,0.128834,48 500,4 756 917
May 11  2018,0.144894,0.148878,0.123604,0.130773,64 287,4 828 510
May 10  2018,0.151033,0.163182,0.144470,0.144841,29 750,5 347 941
May 09  2018,0.156292,0.156352,0.148190,0.150989,23 457,5 574 942
May 08  2018,0.152357,0.158305,0.147375,0.156429,57 913,5 775 802
May 07  2018,0.161454,0.161454,0.147740,0.152058,82 041,5 612 132
May 06  2018,0.167387,0.169273,0.157097,0.161399,122 129,5 956 888
May 05  2018,0.167811,0.169409,0.165060,0.167584,102 005,6 185 163
May 04  2018,0.169196,0.173010,0.161798,0.167867,87 536,6 195 608
May 03  2018,0.172636,0.175989,0.163362,0.169294,191 862,6 248 275
May 02  2018,0.167318,0.176541,0.160232,0.172636,78 013,6 371 621
May 01  2018,0.169113,0.170586,0.161093,0.167453,47 907,6 180 328
Apr 30  2018,0.179768,0.180891,0.169064,0.169064,60 678,6 239 786
Apr 29  2018,0.178910,0.180779,0.168758,0.179725,32 565,6 633 261
Apr 28  2018,0.175558,0.186602,0.168416,0.178912,48 386,6 603 255
Apr 27  2018,0.179515,0.181602,0.163177,0.175671,71 585,6 483 636
Apr 26  2018,0.169466,0.179597,0.161120,0.179409,120 062,6 621 598
Apr 25  2018,0.207546,0.215317,0.160479,0.170490,293 552,6 292 417
Apr 24  2018,0.200481,0.210985,0.195737,0.209198,174 063,7 721 045
Apr 23  2018,0.195170,0.202066,0.193558,0.200377,86 587,7 374 442
Apr 22  2018,0.185305,0.199536,0.182905,0.195440,152 976,7 192 746
Apr 21  2018,0.196180,0.197267,0.174399,0.185303,125 025,6 819 676
Apr 20  2018,0.188694,0.196535,0.185283,0.196173,147 406,7 219 723
Apr 19  2018,0.186862,0.193104,0.181663,0.188688,106 043,6 944 253
Apr 18  2018,0.179806,0.189452,0.179607,0.186807,19 256,6 875 027
Apr 17  2018,0.190625,0.192039,0.169896,0.179578,142 503,6 604 888
Apr 16  2018,0.191570,0.192876,0.185742,0.190594,114 558,7 010 057
Apr 15  2018,0.186336,0.204918,0.186336,0.191023,173 962,6 860 490
Apr 14  2018,0.180634,0.191557,0.177913,0.186299,39 921,6 690 830
Apr 13  2018,0.176812,0.200517,0.175181,0.180694,129 271,6 489 530
Apr 12  2018,0.162305,0.177288,0.160808,0.176697,99 423,6 345 979
Apr 11  2018,0.160555,0.162476,0.157934,0.162476,43 090,5 835 240
Apr 10  2018,0.155283,0.161367,0.146262,0.160379,85 583,5 759 927
Apr 09  2018,0.167662,0.174860,0.154355,0.155127,135 608,5 466 503
Apr 08  2018,0.160791,0.168011,0.160761,0.167623,97 602,5 883 883
Apr 07  2018,0.156270,0.172995,0.154794,0.160794,222 039,5 644 173
Apr 06  2018,0.161542,0.164379,0.152069,0.156172,448 084,5 481 932
Apr 05  2018,0.159632,0.169619,0.148604,0.161582,659 123,5 671 833
Apr 04  2018,0.162054,0.168446,0.142455,0.159641,249 090,5 603 700
Apr 03  2018,0.151671,0.167254,0.148201,0.165433,182 002,5 641 577
Apr 02  2018,0.142869,0.157414,0.142031,0.152823,129 780,5 211 553
Apr 01  2018,0.140713,0.147419,0.127827,0.142801,166 646,4 869 783
Mar 31  2018,0.139727,0.146076,0.135295,0.137945,88 576,4 704 185
Mar 30  2018,0.147063,0.147261,0.131272,0.139052,85 571,4 741 935
Mar 29  2018,0.169066,0.169232,0.147053,0.147188,55 982,5 019 388
Mar 28  2018,0.177238,0.183871,0.165723,0.169016,77 415,5 637 002
Mar 27  2018,0.184009,0.187234,0.167452,0.177228,102 316,5 910 888
Mar 26  2018,0.183717,0.190626,0.171191,0.183217,238 189,6 110 541
Mar 25  2018,0.187257,0.191002,0.181800,0.186514,50 360,6 220 500
Mar 24  2018,0.187459,0.192430,0.182497,0.187575,97 967,6 255 886
Mar 23  2018,0.183624,0.187760,0.174649,0.187563,92 128,6 255 486
Mar 22  2018,0.193532,0.202874,0.175880,0.184928,69 712,6 167 605
Mar 21  2018,0.211629,0.213510,0.189497,0.193383,15 622,6 449 591
Mar 20  2018,0.186847,0.217941,0.173945,0.211409,115 884,7 050 783
Mar 19  2018,0.185974,0.194326,0.165605,0.186098,145 147,6 206 626
Mar 18  2018,0.184076,0.193208,0.154329,0.185931,255 066,6 201 057
Mar 17  2018,0.190845,0.198406,0.173407,0.184152,138 199,6 141 724
Mar 16  2018,0.191458,0.204413,0.182307,0.190812,160 276,6 363 845
Mar 15  2018,0.199477,0.201942,0.183804,0.191915,158 738,6 400 631
Mar 14  2018,0.221530,0.222625,0.192065,0.199455,46 569,6 652 101
Mar 13  2018,0.223271,0.229513,0.216273,0.221509,28 727,7 387 632
Mar 12  2018,0.230399,0.241144,0.217786,0.223371,43 758,7 475 823
Mar 11  2018,0.222440,0.235024,0.215346,0.230625,105 240,7 705 870
Mar 10  2018,0.223439,0.237261,0.218703,0.225718,69 077,7 541 913
Mar 09  2018,0.227201,0.234035,0.196740,0.223441,109 003,7 465 831
Mar 08  2018,0.248313,0.265363,0.221640,0.227400,187 930,7 598 113
Mar 07  2018,0.273480,0.278422,0.236739,0.248375,158 777,8 298 948
Mar 06  2018,0.290185,0.294583,0.253968,0.268179,198 919,8 960 659
Mar 05  2018,0.289192,0.305642,0.280360,0.292334,189 135,9 767 749
Mar 04  2018,0.293432,0.302295,0.283229,0.283229,211 810,9 463 524
Mar 03  2018,0.290068,0.304515,0.290056,0.295574,202 252,9 876 007
Mar 02  2018,0.295700,0.300914,0.285874,0.290084,320 250,9 692 570
Mar 01  2018,0.285635,0.310169,0.276410,0.296658,450 385,9 912 227
Feb 28  2018,0.313675,0.325266,0.277503,0.290603,675 718,9 709 911
Feb 27  2018,0.318051,0.336231,0.291926,0.309664,568 515,10 346 796
Feb 26  2018,0.281627,0.336088,0.272904,0.320782,413 583,10 718 281
Feb 25  2018,0.268648,0.289460,0.262852,0.281585,588 506,9 408 593
Feb 24  2018,0.294276,0.306621,0.260565,0.267715,362 091,8 945 155
Feb 23  2018,0.251527,0.308981,0.242233,0.293566,576 205,9 808 914
Feb 22  2018,0.303847,0.317945,0.232862,0.259106,340 508,8 657 503
Feb 21  2018,0.334896,0.342627,0.287718,0.304050,221 091,10 159 215
Feb 20  2018,0.363940,0.371222,0.331985,0.335069,187 658,11 195 653
Feb 19  2018,0.352967,0.385690,0.347405,0.363096,575 056,-
Feb 18  2018,0.393770,0.399726,0.332257,0.353063,347 321,-
Feb 17  2018,0.383706,0.414411,0.372734,0.399692,583 903,-
Feb 16  2018,0.333141,0.384362,0.326107,0.384362,557 061,-
Feb 15  2018,0.317585,0.347687,0.291853,0.332738,596 176,-
Feb 14  2018,0.295569,0.327205,0.295569,0.317522,243 639,-
Feb 13  2018,0.310341,0.313777,0.282268,0.295793,327 940,-
Feb 12  2018,0.275138,0.315770,0.275138,0.308816,453 214,-
Feb 11  2018,0.278158,0.294212,0.257805,0.271691,347 140,-
Feb 10  2018,0.295396,0.309821,0.264744,0.278333,304 885,-
Feb 09  2018,0.275843,0.293415,0.254286,0.293380,410 977,-
Feb 08  2018,0.248159,0.294657,0.241211,0.277283,474 659,-
Feb 07  2018,0.242812,0.297734,0.222647,0.240508,365 685,-
Feb 06  2018,0.276494,0.281426,0.182900,0.263775,848 695,-
Feb 05  2018,0.351827,0.353723,0.240108,0.279055,413 341,-
Feb 04  2018,0.408837,0.414003,0.327934,0.352984,351 876,-
Feb 03  2018,0.396496,0.468386,0.392133,0.405105,249 709,-
Feb 02  2018,0.463610,0.472587,0.331662,0.395744,891 658,-
Feb 01  2018,0.536651,0.545798,0.454528,0.464280,508 308,-
Jan 31  2018,0.567226,0.567226,0.515955,0.535953,658 265,-
Jan 30  2018,0.601684,0.610386,0.539646,0.566646,572 922,-
Jan 29  2018,0.614355,0.629863,0.578831,0.601108,528 058,-
Jan 28  2018,0.623214,0.681123,0.578042,0.614625,635 824,-
Jan 27  2018,0.573812,0.795084,0.527295,0.621461,671 722,-
Jan 26  2018,0.644342,0.666492,0.494778,0.569575,793 170,-
Jan 25  2018,0.808118,0.827591,0.603876,0.631038,1 431 630,-
Jan 24  2018,0.730442,0.808873,0.670572,0.803381,1 717 320,-
